DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
26/4/2022 03:30:00,15.1,178004,82,12,18,852,4.1,38891,
26/4/2022 03:45:00,15.2,178371,82,11.8,19,851,4.1,38914,
26/4/2022 04:00:00,15.2,178737,82,11.6,19,851,4.1,39000,
26/4/2022 04:15:00,15.4,178980,82,11.4,19,851,4.1,39099,
26/4/2022 04:30:00,15.6,179099,82,11.2,18,851,4.1,39137,
26/4/2022 04:45:00,15.7,179219,82,11,18,851,4.1,39083,
26/4/2022 05:00:00,15.8,179338,81,10.8,17,851,4.1,39004,
26/4/2022 05:15:00,15.9,179372,81,10.6,17,851,4.1,38992,
26/4/2022 05:30:00,15.9,179320,82,10.5,16,851,4.1,39009,
26/4/2022 05:45:00,15.9,179269,82,10.3,16,851,4.1,38996,
26/4/2022 06:00:00,15.8,179217,82,10.2,15,851,4.1,38999,
26/4/2022 06:15:00,15.9,179175,82,10,15,851,4.1,38998,
26/4/2022 06:30:00,15.9,179142,82,9.9,14,851,4.1,38978,
26/4/2022 06:45:00,16,179109,81,9.7,14,851,4.1,38966,
26/4/2022 07:00:00,16,179076,81,9.6,13,851,4.1,38953,
26/4/2022 07:15:00,16.1,179205,80,9.5,13,851,4.2,38938,
26/4/2022 07:30:00,16.2,179494,80,9.5,12,851,4.2,38874,
26/4/2022 07:45:00,16.4,179784,79,9.5,12,852,4.2,38878,
26/4/2022 08:00:00,16.5,180073,79,9.5,11,852,4.2,38851,
26/4/2022 08:15:00,16.4,180396,78,9.6,11,852,4.2,38786,
26/4/2022 08:30:00,15.9,180751,77,9.9,10,852,4.2,38807,
26/4/2022 08:45:00,15.6,181106,75,10.2,9,852,4.2,39127,
26/4/2022 09:00:00,15.2,181461,74,10.5,8,852,4.2,39187,
26/4/2022 09:15:00,15.1,181926,73,10.8,8,852,4.2,39166,
26/4/2022 09:30:00,15.4,182499,74,11.2,8,852,1.4,39310,
26/4/2022 09:45:00,15.6,183073,75,11.6,7,853,1.1,39842,
26/4/2022 10:00:00,15.9,183646,75,12,7,853,1.1,40115,
26/4/2022 10:15:00,15.9,183994,77,12.4,7,853,1.1,40343,
26/4/2022 10:30:00,15.7,184115,78,12.7,7,853,1.1,40508,
26/4/2022 10:45:00,15.7,184236,79,13,7,853,1.1,40778,
26/4/2022 11:00:00,15.5,184357,80,13.3,7,853,1.1,40921,
26/4/2022 11:15:00,15.4,184117,82,13.6,8,853,1.3,40877,
26/4/2022 11:30:00,15.1,183516,83,13.7,9,853,1.3,41001,
26/4/2022 11:45:00,14.8,182915,84,13.8,10,853,1.3,41603,
26/4/2022 12:00:00,14.5,182314,86,13.9,11,853,1.6,41599,
26/4/2022 12:15:00,14.2,180732,87,14,12,853,2.8,41101,
26/4/2022 12:30:00,13.9,178168,88,14.1,13,853,2.8,40773,
26/4/2022 12:45:00,13.5,175604,90,14.3,14,853,3.1,41044,
26/4/2022 13:00:00,13.2,173040,90,14.4,15,853,3.4,40710,
26/4/2022 13:15:00,12.7,167869,91,14.7,15,853,4.1,40586,
26/4/2022 13:30:00,12.2,160090,91,15,15,853,4,40304,
26/4/2022 13:45:00,11.7,152312,91,15.3,14,853,4,40452,
26/4/2022 14:00:00,11.2,144533,91,15.6,14,853,4,40271,
26/4/2022 14:15:00,10.6,134373,92,16,14,853,4.1,40088,
26/4/2022 14:30:00,9.9,121832,92,16.6,13,853,3.4,39328,
26/4/2022 14:45:00,9.2,109290,93,17.1,12,853,2.6,38477,
26/4/2022 15:00:00,8.5,96749,94,17.7,11,853,1.1,38457,
26/4/2022 15:15:00,8.1,86949,94,18.1,11,853,1.1,38483,
26/4/2022 15:30:00,7.8,79890,94,18.2,11,853,1.1,38818,
26/4/2022 15:45:00,7.5,72832,94,18.3,11,853,1.1,38850,
26/4/2022 16:00:00,7.2,65773,93,18.4,11,853,1.1,38016,
26/4/2022 16:15:00,6.6,58208,93,18.5,11,853,1.2,37771,
26/4/2022 16:30:00,5.8,50137,93,18.7,11,853,1.2,38110,
26/4/2022 16:45:00,5,42066,93,18.9,11,853,1.2,36438,
26/4/2022 17:00:00,4.2,33995,93,19.1,11,853,2.5,37450,
26/4/2022 17:15:00,3.4,29034,90,19.2,11,853,4.5,37108,
26/4/2022 17:30:00,2.6,27185,83,19.1,11,853,3.9,37397,
26/4/2022 17:45:00,1.9,25335,69,19,12,854,3.9,37633,
26/4/2022 18:00:00,1.5,23486,42,18.9,12,854,3.9,37728,
26/4/2022 18:15:00,1.3,22955,9,18.7,13,854,4.3,37521,
26/4/2022 18:30:00,1.3,23742,342,18.4,14,854,1.5,35893,
26/4/2022 18:45:00,1.6,24530,313,18,15,855,,,
26/4/2022 19:00:00,2.1,25317,298,17.7,16,855,1.6,38163,
26/4/2022 19:15:00,2.8,28029,278,17.4,16,855,,,
26/4/2022 19:30:00,3.8,32665,259,17.2,17,855,,,
26/4/2022 19:45:00,4.9,37300,249,16.9,18,856,,,
26/4/2022 20:00:00,6.2,41936,242,16.7,19,856,,,
26/4/2022 20:15:00,6.9,42589,239,16.6,19,856,,,
26/4/2022 20:30:00,6.7,39258,238,16.6,19,856,,,
26/4/2022 20:45:00,6.5,35927,236,16.6,19,856,,,
26/4/2022 21:00:00,6.4,32596,234,16.6,19,856,,,
26/4/2022 21:15:00,6.2,30679,228,16.5,19,856,,,
26/4/2022 21:30:00,5.7,30174,219,16.3,20,856,,,
26/4/2022 21:45:00,5.4,29669,208,16,20,857,,,
26/4/2022 22:00:00,5.3,29164,196,15.8,21,857,,,
26/4/2022 22:15:00,5.1,28604,187,15.5,21,857,,,
26/4/2022 22:30:00,4.8,27988,176,15.1,22,857,,,
26/4/2022 22:45:00,4.6,27373,165,14.8,23,857,,,
26/4/2022 23:00:00,4.6,26757,153,14.4,24,857,,,
26/4/2022 23:15:00,4.8,27749,140,14,23,857,,,
26/4/2022 23:30:00,5.3,30349,128,13.7,21,857,,,
26/4/2022 23:45:00,6.1,32950,120,13.3,19,857,,,
27/4/2022 00:00:00,4.6,28259,127,12.4,35,859,,,
27/4/2022 00:15:00,5.6,35309,113,12.1,33,859,,,
27/4/2022 00:30:00,7.1,49680,106,11.7,29,859,,,
27/4/2022 00:45:00,8.4,64051,100,11.3,24,859,,,
27/4/2022 01:00:00,10,78422,97,10.9,20,859,,,
27/4/2022 01:15:00,10.5,82648,94,10.5,18,859,,,
27/4/2022 01:30:00,10.1,76729,93,10.2,18,859,,,
27/4/2022 01:45:00,9.7,70811,91,9.9,17,859,,,
27/4/2022 02:00:00,9.3,64892,90,9.6,17,859,,,
27/4/2022 02:15:00,9,60636,88,9.3,17,859,,,
27/4/2022 02:30:00,8.8,58042,86,9.1,17,859,,,
27/4/2022 02:45:00,8.5,55448,84,8.9,18,859,,,
27/4/2022 03:00:00,8.4,52854,82,8.7,18,859,,,
27/4/2022 03:15:00,8.3,51658,82,8.5,18,859,,,
27/4/2022 03:30:00,8.3,51859,84,8.4,18,859,,,
27/4/2022 03:45:00,8.4,52060,86,8.2,19,859,,,
27/4/2022 04:00:00,8.5,52261,88,8.1,19,859,,,
27/4/2022 04:15:00,8.5,51547,89,7.9,19,859,,,
27/4/2022 04:30:00,8.4,49916,90,7.8,19,859,,,
27/4/2022 04:45:00,8.3,48285,90,7.7,20,859,,,
27/4/2022 05:00:00,8.2,46654,90,7.6,20,859,,,
27/4/2022 05:15:00,8.2,44851,90,7.4,20,859,,,
27/4/2022 05:30:00,8.1,42877,90,7.2,20,859,,,
27/4/2022 05:45:00,8,40904,89,7,20,859,,,
27/4/2022 06:00:00,7.9,38930,89,6.8,20,859,,,
27/4/2022 06:15:00,7.8,36963,88,6.7,20,859,,,
27/4/2022 06:30:00,7.7,35004,86,6.6,21,859,,,
27/4/2022 06:45:00,7.6,33044,85,6.6,21,859,,,
27/4/2022 07:00:00,7.6,31085,83,6.5,22,859,,,
27/4/2022 07:15:00,7.6,29907,82,6.5,22,859,,,
27/4/2022 07:30:00,7.7,29512,81,6.6,23,859,,,
27/4/2022 07:45:00,7.8,29117,80,6.7,23,860,,,
27/4/2022 08:00:00,7.9,28722,79,6.8,24,860,,,
27/4/2022 08:15:00,7.7,27015,79,7,24,860,,,
27/4/2022 08:30:00,7.2,23997,79,7.3,25,860,,,
27/4/2022 08:45:00,6.7,20980,79,7.6,25,861,,,
27/4/2022 09:00:00,6.2,17962,79,7.9,26,861,4.1,40544,
27/4/2022 09:15:00,5.6,15116,81,8.2,26,861,4,40371,
27/4/2022 09:30:00,4.9,12441,85,8.6,26,861,4,39337,
27/4/2022 09:45:00,4.3,9766,91,9.1,27,861,4,38604,
27/4/2022 10:00:00,3.7,7091,99,9.5,27,861,4,38604,
27/4/2022 10:15:00,3.2,5571,106,9.9,27,861,4,38604,
27/4/2022 10:30:00,2.8,5206,116,10.3,28,861,4,38611,
27/4/2022 10:45:00,2.4,4841,126,10.7,29,861,4.1,38613,
27/4/2022 11:00:00,2.1,4476,143,11.1,30,861,4.1,38613,
27/4/2022 11:15:00,2,4756,162,11.5,30,861,4.1,38613,
27/4/2022 11:30:00,2,5679,180,11.9,31,861,4.1,38547,
27/4/2022 11:45:00,2.3,6603,198,12.4,31,860,4.8,35860,
27/4/2022 12:00:00,2.7,7526,211,12.8,32,860,4.4,32361,
27/4/2022 12:15:00,3.3,10530,223,13.3,32,860,4.5,30708,
27/4/2022 12:30:00,3.8,15614,233,13.8,31,860,5.4,24861,
27/4/2022 12:45:00,4.3,20697,239,14.4,30,860,4.1,18680,
27/4/2022 13:00:00,5,25781,245,14.9,29,860,2.1,17265,
27/4/2022 13:15:00,5.6,33966,250,15.5,29,860,1.3,17950,
27/4/2022 13:30:00,6.4,45253,256,16,28,860,1.3,17778,
27/4/2022 13:45:00,7.1,56539,259,16.5,27,859,1.2,17732,
27/4/2022 14:00:00,8,67826,263,17,26,859,1.4,17013,
27/4/2022 14:15:00,8.5,77018,266,17.3,26,859,1.3,17884,
27/4/2022 14:30:00,8.8,84117,269,17.4,25,859,1.4,17093,
27/4/2022 14:45:00,9.1,91215,271,17.6,24,858,1.3,17983,
27/4/2022 15:00:00,9.4,98314,273,17.7,23,858,1.2,18184,
27/4/2022 15:15:00,9.6,101619,274,17.9,23,858,,,
27/4/2022 15:30:00,9.5,101130,272,18.1,22,858,1.2,18110,
27/4/2022 15:45:00,9.4,100642,271,18.2,21,858,2.9,17408,
27/4/2022 16:00:00,9.3,100153,270,18.4,20,858,5.7,17873,
27/4/2022 16:15:00,9.5,101843,269,18.5,19,858,3.1,18403,
27/4/2022 16:30:00,9.8,105710,267,18.6,18,858,1.2,18682,
27/4/2022 16:45:00,10.1,109577,265,18.7,17,857,1.1,18832,
27/4/2022 17:00:00,10.5,113444,263,18.8,16,857,1.2,18403,
27/4/2022 17:15:00,10.6,113518,263,18.8,15,857,1.1,18195,
27/4/2022 17:30:00,10.4,109797,266,18.8,14,857,1.2,18213,
27/4/2022 17:45:00,10.3,106076,267,18.8,13,857,1.1,18622,
27/4/2022 18:00:00,10.2,102355,269,18.8,12,857,1.1,17878,
27/4/2022 18:15:00,9.8,95400,271,18.7,11,857,1.1,18124,
27/4/2022 18:30:00,9.2,85211,274,18.5,12,857,1,18904,
27/4/2022 18:45:00,8.6,75022,278,18.3,13,857,1.1,19023,
27/4/2022 19:00:00,8.1,64833,282,18.1,14,857,1,19609,
27/4/2022 19:15:00,7.5,55694,285,17.9,14,857,1.1,20021,
27/4/2022 19:30:00,6.9,47605,285,17.7,15,857,1,21301,
27/4/2022 19:45:00,6.4,39516,285,17.4,16,857,1,21637,
27/4/2022 20:00:00,5.8,31427,286,17.2,17,857,1,22750,
27/4/2022 20:15:00,5.3,25848,286,16.9,18,857,1,22832,
27/4/2022 20:30:00,4.9,22781,288,16.4,20,857,1,24293,
27/4/2022 20:45:00,4.6,19714,289,15.9,21,858,1,25272,
27/4/2022 21:00:00,4.2,16647,291,15.4,23,858,1,25883,
27/4/2022 21:15:00,3.8,14739,298,15,25,858,1,26535,
27/4/2022 21:30:00,3.7,13990,308,14.6,27,858,1,27214,
27/4/2022 21:45:00,3.6,13241,321,14.3,29,858,1.1,28130,
27/4/2022 22:00:00,3.8,12492,331,13.9,31,858,1.2,29923,
27/4/2022 22:15:00,3.8,12112,342,13.6,32,858,1,30502,
27/4/2022 22:30:00,3.8,12101,353,13.4,32,858,1,30999,
27/4/2022 22:45:00,4,12089,3,13.3,32,858,1,31048,
27/4/2022 23:00:00,4.3,12078,12,13.1,32,858,1,31515,
27/4/2022 23:15:00,4.7,13256,21,12.9,32,858,1,32405,
27/4/2022 23:30:00,5.4,15625,31,12.7,31,858,1,33134,
27/4/2022 23:45:00,6,17993,39,12.4,31,858,1,33565,
28/4/2022 00:00:00,2.7,8252,27,12.5,23,857,1.1,33684,
28/4/2022 00:15:00,3.2,8872,35,12.2,23,857,1.1,34406,
28/4/2022 00:30:00,3.5,10263,40,11.9,24,857,1.1,35565,
28/4/2022 00:45:00,3.9,11654,46,11.6,24,857,1.1,37129,
28/4/2022 01:00:00,4.3,13045,50,11.3,25,857,1,38141,
28/4/2022 01:15:00,4.7,15211,54,11,25,857,1.1,39417,
28/4/2022 01:30:00,5.2,18151,56,10.8,26,857,1,38788,
28/4/2022 01:45:00,5.7,21090,59,10.6,26,856,1,38192,
28/4/2022 02:00:00,6.2,24030,60,10.4,27,856,1,37403,
28/4/2022 02:15:00,6.7,27777,62,10.2,28,856,1,37081,
28/4/2022 02:30:00,7.2,32331,62,10,29,856,1,37480,
28/4/2022 02:45:00,7.5,36884,61,9.8,31,856,1,37351,
28/4/2022 03:00:00,8,41438,62,9.6,32,856,1,37531,
28/4/2022 03:15:00,8.5,47880,63,9.5,34,856,1,37648,
28/4/2022 03:30:00,9,56210,64,9.4,36,856,1,38253,
28/4/2022 03:45:00,9.5,64540,65,9.3,37,855,1,37863,
28/4/2022 04:00:00,10,72870,67,9.2,39,855,1,37362,
28/4/2022 04:15:00,10.4,77906,68,9.1,40,855,1,37177,
28/4/2022 04:30:00,10.3,79648,70,9,40,855,1,37189,
28/4/2022 04:45:00,10.4,81390,71,9,40,855,1,37310,
28/4/2022 05:00:00,10.4,83132,73,8.9,40,855,1,37217,
28/4/2022 05:15:00,10.3,83558,72,8.9,40,855,1,37184,
28/4/2022 05:30:00,10.2,82667,72,8.8,40,855,1,37100,
28/4/2022 05:45:00,10.1,81776,71,8.7,41,856,1,36909,
28/4/2022 06:00:00,10,80885,70,8.6,41,856,1,36984,
28/4/2022 06:15:00,10,80615,69,8.5,41,856,1,36772,
28/4/2022 06:30:00,10,80967,68,8.4,42,856,1,36657,
28/4/2022 06:45:00,10.1,81319,68,8.3,42,856,1,37144,
28/4/2022 07:00:00,10.2,81671,67,8.2,43,856,1,37560,
28/4/2022 07:15:00,10.2,81999,67,8.3,43,856,1,37787,
28/4/2022 07:30:00,10.3,82304,66,8.6,42,856,1,37731,
28/4/2022 07:45:00,10.2,82609,65,8.9,41,857,1,37459,
28/4/2022 08:00:00,10.3,82914,64,9.2,40,857,1,37200,
28/4/2022 08:15:00,10.4,83868,63,9.6,38,857,22.5,52913,
28/4/2022 08:30:00,10.4,85471,62,10.1,37,857,22.5,53247,
28/4/2022 08:45:00,10.4,87074,61,10.6,36,858,22.5,57854,
28/4/2022 09:00:00,10.4,88677,60,11.1,35,858,22.3,7936,
28/4/2022 09:15:00,10.1,86895,60,11.6,33,858,22.7,7386,
28/4/2022 09:30:00,9.6,81729,61,12.2,31,858,-8.09909E+34,-1.16753E+33,
28/4/2022 09:45:00,9,76564,62,12.7,30,858,-2.71151E+35,-8.39448E+37,
28/4/2022 10:00:00,8.5,71398,64,13.3,28,858,-1.71962E+28,-8.66764E+11,
28/4/2022 10:15:00,8.2,68210,66,13.8,26,858,-6.98049E+30,-7.65217E+36,
28/4/2022 10:30:00,8,66999,69,14.3,24,858,-6.68055E+30,-3.11361E+32,
28/4/2022 10:45:00,7.9,65788,72,14.8,23,859,-2.62992E+35,-4.0905E+35,
28/4/2022 11:00:00,7.8,64577,74,15.3,21,859,-5.25834E+34,-1.57407E+28,
28/4/2022 11:15:00,7.6,62065,77,15.7,20,859,-6.13235E+29,-4.02014E+31,
28/4/2022 11:30:00,7.4,58254,80,16,19,859,-2.6105E+29,-4.77821E+33,
28/4/2022 11:45:00,7.2,54443,82,16.4,19,859,-1.2874E+36,-1.41032E+38,
28/4/2022 12:00:00,7,50632,85,16.7,18,859,-3.40212E+32,-7.03655E+36,
28/4/2022 12:15:00,6.7,46130,88,17,18,859,-2.51566E+31,-8.5441E+32,
28/4/2022 12:30:00,6.4,40938,91,17.2,17,859,-2.64022E+35,-1.48879E+30,
28/4/2022 12:45:00,6,35746,95,17.4,17,859,-2.16211E+29,-7.03325E+36,
28/4/2022 13:00:00,5.8,30554,99,17.6,16,859,-2.38549E+29,-3.53974E+37,
28/4/2022 13:15:00,5.4,26673,105,17.8,16,859,-1.15527E+32,-8.09405E+37,
28/4/2022 13:30:00,5,24102,112,18,16,859,-2.27063E+29,-3.03768E+20,
28/4/2022 13:45:00,4.7,21532,121,18.1,15,858,-1.10058E+30,-1.01719E+27,
28/4/2022 14:00:00,4.5,18961,130,18.3,15,858,-3.9731E+31,-7.05328E+36,
28/4/2022 14:15:00,4.4,17474,137,18.5,15,858,-3.54256E+34,-6.1277E+34,
28/4/2022 14:30:00,4.5,17069,141,18.6,15,858,-2.68297E+35,-1.19022E+35,
28/4/2022 14:45:00,4.6,16664,146,18.8,15,858,-2.67362E+30,-4.118E+35,
28/4/2022 15:00:00,4.8,16259,150,18.9,15,858,-9.67691E+30,-9.39733E+35,
28/4/2022 15:15:00,4.7,15734,152,19,15,858,-3.71707E+36,-9.39074E+35,
28/4/2022 15:30:00,4.7,15088,153,18.9,15,858,-6.8723E+30,-2.03965E+33,
28/4/2022 15:45:00,4.5,14441,155,18.9,15,858,-1.02453E+31,-1.0946E+38,
28/4/2022 16:00:00,4.5,13795,156,18.8,15,858,-4.03491E+29,-2.04428E+37,
28/4/2022 16:15:00,4.3,13055,158,18.8,15,858,-2.64041E+35,-2.05187E+37,
28/4/2022 16:30:00,4,12221,159,18.7,15,858,-5.73936E+34,-2.91759E+37,
28/4/2022 16:45:00,3.6,11388,162,18.7,15,857,-6.26337E+35,-2.04438E+37,
28/4/2022 17:00:00,3.2,10554,164,18.6,15,857,-9.19285E+34,-1.14516E+36,
28/4/2022 17:15:00,2.9,9946,164,18.6,15,857,-9.19354E+34,-6.40789E+31,
28/4/2022 17:30:00,2.5,9565,162,18.5,15,857,-8.4376E+34,-4.19375E+31,
28/4/2022 17:45:00,2.1,9183,155,18.4,15,857,-8.4334E+34,-9.63356E+31,
28/4/2022 18:00:00,1.7,8802,149,18.3,15,857,-3.2089E+35,-6.35776E+32,
28/4/2022 18:15:00,1.5,8977,138,18.3,15,857,-1.40062E+35,-5.08012E+32,
28/4/2022 18:30:00,1.3,9710,122,18.4,15,857,-2.68183E+35,-1.75419E+30,
28/4/2022 18:45:00,1.3,10443,108,18.5,15,857,-9.17114E+35,-1.20013E+31,
28/4/2022 19:00:00,1.3,11176,90,18.6,15,857,-3.2777E+31,-3.73511E+33,
28/4/2022 19:15:00,1.6,12288,75,18.5,15,857,-2.88605E+32,-1.55575E+33,
28/4/2022 19:30:00,2.2,13779,66,18.3,15,857,-3.21009E+31,-2.36994E+33,
28/4/2022 19:45:00,2.9,15270,61,18.2,16,857,-4.35627E+29,-8.54401E+32,
28/4/2022 20:00:00,3.6,16761,58,18,16,857,-1.46073E+26,-1.72277E+38,
28/4/2022 20:15:00,4.2,20465,59,17.8,16,857,-1.05265E+36,-1.6336E+25,
28/4/2022 20:30:00,4.9,26382,62,17.7,17,857,-5.2536E+34,-1.39167E+33,
28/4/2022 20:45:00,5.6,32299,65,17.5,17,858,-2.27464E+33,-6.30651E+31,
28/4/2022 21:00:00,6.3,38216,67,17.4,18,858,-9.90037E+35,-3.54555E+37,
28/4/2022 21:15:00,7.3,45587,63,17.1,18,858,-3.49346E+20,-4.68137E+31,
28/4/2022 21:30:00,8.5,54410,56,16.6,18,858,-6.27625E+32,-8.74964E+37,
28/4/2022 21:45:00,9.7,63233,50,16.1,18,859,-3.34947E+16,-8.71767E+37,
28/4/2022 22:00:00,11.1,72056,46,15.6,18,859,-7.9135E+33,-3.19915E+28,
28/4/2022 22:15:00,12.3,75095,43,15.1,18,859,-4.36679E+32,-8.51998E+32,
28/4/2022 22:30:00,13.3,72348,40,14.4,18,859,-3.40822E+33,-5.64245E+33,
28/4/2022 22:45:00,14.4,69601,37,13.8,19,860,-1.37876E+32,-7.55326E+36,
28/4/2022 23:00:00,15.5,66854,35,13.1,19,860,-1.34509E+35,-1.98838E+34,
28/4/2022 23:15:00,15.9,65653,33,12.6,19,860,-5.26066E+34,-3.70727E+33,
28/4/2022 23:30:00,15.8,65999,33,12.3,19,860,-1.99489E+35,-8.27222E+37,
28/4/2022 23:45:00,15.8,66345,32,12,18,861,-2.62768E+36,-3.40719E+38,
29/4/2022 00:00:00,13.4,67557,30,11.1,18,862,-1.64508E+36,-8.84141E+32,
29/4/2022 00:15:00,13.4,67167,28,10.9,18,862,-5.26461E+34,-1.48637E+33,
29/4/2022 00:30:00,13.3,67935,24,10.8,18,862,-4.24616E+35,-8.56281E+32,
29/4/2022 00:45:00,13.4,68704,20,10.6,19,863,-3.0144E+32,-7.38065E+27,
29/4/2022 01:00:00,13.5,69472,17,10.5,19,863,-3.09794E+30,-3.51809E+36,
29/4/2022 01:15:00,13.7,69242,14,10.2,21,863,-6.20386E+33,-5.75271E+33,
29/4/2022 01:30:00,13.9,68013,13,9.8,24,863,-1.96271E+36,-2.12644E+37,
29/4/2022 01:45:00,14.3,66784,11,9.3,27,864,-5.24743E+34,-3.13269E+34,
29/4/2022 02:00:00,14.5,65555,10,8.9,30,864,-1.19795E+29,-3.09745E+33,
29/4/2022 02:15:00,14.3,64301,9,8.5,33,864,-8.60405E+32,-6.4902E+37,
29/4/2022 02:30:00,13.5,63020,8,8.2,35,864,-1.10723E+27,-6.49005E+37,
29/4/2022 02:45:00,12.7,61739,6,7.8,38,865,-1.27779E+31,-6.49068E+37,
29/4/2022 03:00:00,11.9,60458,5,7.5,40,865,-1707380763,-8.11707E+29,
29/4/2022 03:15:00,11.1,57012,5,7.3,41,865,-5.42452E+35,-1.48336E+37,
29/4/2022 03:30:00,10.5,51403,6,7.2,42,865,-5.37173E+32,-1.23017E+33,
29/4/2022 03:45:00,9.7,45794,8,7.1,42,866,-5.0826E+32,-1.42247E+34,
29/4/2022 04:00:00,9,40185,10,7,43,866,-5.42282E+32,-1.12333E+37,
29/4/2022 04:15:00,8.3,35359,12,6.9,43,866,-2.13982E+36,-5.39311E+36,
29/4/2022 04:30:00,7.5,31316,13,6.8,43,866,-2.30344E+35,-8.54421E+32,
29/4/2022 04:45:00,6.8,27273,14,6.7,44,867,-2.40266E+36,-6.5796E+35,
29/4/2022 05:00:00,6,23230,15,6.6,44,867,-1.67743E+33,-1.99844E+38,
29/4/2022 05:15:00,5.1,19913,16,6.5,45,867,-5.42579E+34,-2.00988E+38,
29/4/2022 05:30:00,4.1,17320,16,6.4,46,867,-1.68348E+33,-1.99844E+38,
29/4/2022 05:45:00,2.9,14727,14,6.3,47,868,-5.43802E+34,-1.99994E+38,
29/4/2022 06:00:00,1.8,12134,13,6.2,48,868,-2.41065E+36,-2.33393E+38,
29/4/2022 06:15:00,0.9,10605,0,5.8,50,868,-1.67785E+33,-2.33393E+38,
29/4/2022 06:30:00,0.5,10142,281,5.3,54,868,-1.67676E+33,-2.33341E+38,
29/4/2022 06:45:00,1.1,9678,243,4.8,59,868,-1.67694E+33,-2.01936E+38,
29/4/2022 07:00:00,2,9215,229,4.3,63,868,-1.27471E+30,-3.20941E+38,
29/4/2022 07:15:00,2.3,8447,223,4,66,868,-2.40228E+35,-7.12102E+36,
29/4/2022 07:30:00,2.1,7374,219,4,67,868,-8.16565E+28,-4.99345E+33,
29/4/2022 07:45:00,1.9,6301,212,3.9,68,869,-2.2216E+19,-429050728,
29/4/2022 08:00:00,1.7,5228,205,3.9,69,869,-2.16461E+34,-5.84754E+33,
29/4/2022 08:15:00,1.8,4811,199,4.1,69,869,-2.75934E+35,-4.2614E+31,
29/4/2022 08:30:00,2.4,5050,202,4.4,67,869,-2.79874E+25,-1.01308E+27,
29/4/2022 08:45:00,2.9,5289,205,4.8,64,869,-3.21955E+30,-1.09394E+29,
29/4/2022 09:00:00,3.4,5528,206,5.1,62,869,-1.76922E+32,-8.36231E+37,
29/4/2022 09:15:00,3.6,5589,207,5.4,60,869,-2.70187E+35,-6.13152E+34,
29/4/2022 09:30:00,3.4,5472,210,5.7,59,869,-6.37613E+30,-3.52289E+37,
29/4/2022 09:45:00,3.3,5354,211,5.9,58,870,-2.68327E+12,-2.443E+36,
29/4/2022 10:00:00,3.2,5237,215,6.2,57,870,-5.24691E+34,-1.69869E+38,
29/4/2022 10:15:00,2.9,5404,218,6.5,55,870,-1.66397E+11,-1.0977E+21,
29/4/2022 10:30:00,2.6,5856,227,7,53,870,-2.41475E+35,-1.10812E+21,
29/4/2022 10:45:00,2.4,6308,235,7.5,51,869,-4.40683E+25,-5.07365E+29,
29/4/2022 11:00:00,2.3,6760,247,8,49,869,-5.04967E+35,-1.18918E+33,
29/4/2022 11:15:00,2.3,7386,255,8.4,47,869,,,
29/4/2022 11:30:00,2.5,8187,261,8.9,45,869,-2.94015E+35,-1.70881E+33,
29/4/2022 11:45:00,2.7,8988,268,9.3,43,869,-2.41441E+35,-3.68347E+27,
29/4/2022 12:00:00,3,9789,270,9.8,41,869,-2.41441E+35,-1.74899E+33,
29/4/2022 12:15:00,3.2,10561,274,10.2,39,869,-2.41441E+35,-2.67988E+27,
29/4/2022 12:30:00,3.4,11306,277,10.6,37,869,-2.41441E+35,-4.01873E+31,
29/4/2022 12:45:00,3.6,12050,280,11,35,869,-2.41441E+35,-4.01873E+31,
29/4/2022 13:00:00,3.8,12795,282,11.4,33,869,-2.41441E+35,-8.94589E+32,
29/4/2022 13:15:00,3.9,13415,282,11.7,31,869,-2.41454E+35,-4.01873E+31,
29/4/2022 13:30:00,3.9,13911,279,12,30,869,-2.41441E+35,-8.54404E+32,
29/4/2022 13:45:00,4,14407,274,12.3,29,868,-2.41441E+35,-4.01883E+31,
29/4/2022 14:00:00,4.1,14903,271,12.6,28,868,-2.41441E+35,-8.03729E+31,
29/4/2022 14:15:00,4.1,15503,269,12.9,26,868,-2.41441E+35,-8.9459E+32,
29/4/2022 14:30:00,4.1,16206,263,13.2,25,868,-2.94015E+35,-4.01883E+31,
29/4/2022 14:45:00,4.2,16910,258,13.6,23,868,-2.41441E+35,-9.34773E+32,
29/4/2022 15:00:00,4.3,17613,252,13.9,22,868,-2.5342E+35,-4.01873E+31,
29/4/2022 15:15:00,4.5,18225,249,14.2,21,868,-2.41569E+35,-8.94589E+32,
29/4/2022 15:30:00,4.6,18746,248,14.3,20,868,-2.41441E+35,-2.67039E+27,
29/4/2022 15:45:00,4.8,19266,248,14.4,20,867,-2.41445E+35,-1.51385E+31,
29/4/2022 16:00:00,4.9,19787,247,14.5,19,867,-1.93125E+31,-8.03799E+31,
29/4/2022 16:15:00,5,19886,247,14.6,19,867,-1.67605E+33,-3.30219E+35,
29/4/2022 16:30:00,5,19564,248,14.6,19,867,-4.55437E+36,-2.73448E+30,
29/4/2022 16:45:00,4.9,19243,247,14.6,18,867,-7.72418E+36,-1.71541E+34,
29/4/2022 17:00:00,4.8,18921,248,14.6,18,867,-1.51481E+34,-1.0673E+33,
